code_unite;nom_unite;abrege_unite;departement;type_unite;num_tph;num_tph_mobile_unite;num_fax_unite;rang_classement;adresse_geographique_unite;adresse_postale_unite
15857;"Groupe de commandement GGTAN";"GC GGTAN";95;039T;"+33 1 48 62 38 59";;;1434;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
29896;"Groupe de commandement du groupement de gendarmerie des transports a�riens nord de r�serve";GCGGTANR;95;R026;;;;1435;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
33301;"Cellule renseignement GGTAN";"CR GGTAN";95;9043;"+33 1 48 62 53 63";;;1436;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
33452;"Brigade de recherches de gendarmerie des transports a�riens Nord";"BRGTA NORD";94;036S;"+33 1 49 75 26 90";;;1437;"A�roport d'Orly$Zone de Fr�t - B�t 281$PARAY VIEILLE POSTE$94310 ORLY";"AEROPORT D ORLY$RUE DU FRET$CS 70386 PARAY VIEILLE POSTE$94396 ORLY AEROGARE CEDEX"
6599;"Compagnie de gendarmerie des transports a�riens de Paris-Charles-de-Gaulle";"CGTA PARIS-CHARLES-DE-GAULLE";95;005D;"+33 1 48 62 17 00";;;1438;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
8430;"Groupe de commandement CGTA Paris-Charles-de-Gaulle";"GC CGTA PARIS-CHARLES-DE-GAULLE";95;005E;"+33 1 48 62 17 00";;;1439;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
75404;"Centre d'op�rations et de renseignement de la gendarmerie CGTA Paris-Charles-de-Gaulle";"CORG CGTA PARIS-CHARLES-DE-GAULLE";95;034A;"+33 1 48 62 17 00";;;1440;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
68202;"Peloton de surveillance et d'intervention gendarmerie des transports a�riens de Paris-Charles-de-Gaulle";"PSIGTA PARIS-CHARLES-DE-GAULLE";95;005F;"+33 1 74 25 09 00";;;1441;"A�roport Charles de Gaulle - Zone Flexitech$Route des Deux-Soeurs$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE ZONE FLEXITECH$ROUTE DES DEUX SOEURS$ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
68204;"�quipe cynophile PSIGTA Paris-Charles-de-Gaulle";"EC PSIGTA PARIS-CHARLES-DE-GAULLE";95;9094;;;;1442;"A�roport Charles de Gaulle - Zone Flexitech$Route des Deux-Soeurs$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE ZONE FLEXITECH$ROUTE DES DEUX SOEURS$ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
15862;"Brigade de gendarmerie des transports a�riens de Paris-Charles-de-Gaulle-Un";"BGTA PARIS-CHARLES-DE-GAULLE-UN";95;005A;"+33 1 48 62 53 44";;;1443;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
15863;"Brigade de gendarmerie des transports a�riens de Paris-Charles-de-Gaulle-Deux";"BGTA PARIS-CHARLES-DE-GAULLE-DEUX";95;005A;"+33 1 74 37 28 88";;;1444;"A�roport Charles de Gaulle - BAT 7200$Rue du miroir$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
15864;"Brigade de gendarmerie des transports a�riens de Paris-Charles-de-Gaulle-Fret";"BGTA PARIS-CHARLES-DE-GAULLE-FRET";95;005A;"+33 1 74 37 74 50";;;1445;"A�roport Charles de Gaulle - BAT 3630$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
8434;"Brigade de gendarmerie des transports a�riens du Bourget";"BGTA LE-BOURGET";93;005A;"+33 1 48 62 50 12";;;1446;"A�roport de Paris-Le Bourget$48 Avenue de l'Europe$93350 LE BOURGET";"AEROPORT DE PARIS LE BOURGET$48 AVENUE DE L EUROPE$93350 LE BOURGET"
29898;"Compagnie de r�serve de gendarmerie des transports a�riens PARIS-CHARLES-DE-GAULLE";"CRGTA PARIS-CHARLES-DE-GAULLE";95;R024;;;;1447;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
6596;"Compagnie de gendarmerie des transports a�riens de Paris-Orly";"CGTA PARIS-ORLY";91;005D;"+33 1 69 72 16 13";"+33 6 25 43 24 57";;1448;"B�timent La Caravelle$Rue des pistes$91200 ATHIS MONS";"BATIMENT LA CARAVELLE$RUE DES PISTES$91200 ATHIS MONS"
8426;"Groupe de commandement CGTA Paris-Orly";"GC CGTA PARIS-ORLY";91;005E;"+33 1 69 72 16 13";;;1449;"B�timent La Caravelle$Rue des pistes$91200 ATHIS MONS";"BATIMENT LA CARAVELLE$RUE DES PISTES$91200 ATHIS MONS"
66352;"Peloton de surveillance et d'intervention gendarmerie des transports a�riens de Paris-Orly";"PSIGTA PARIS-ORLY";91;005F;"+33 1 69 72 16 00";;;1450;"B�timent La Caravelle$Rue des pistes$91200 ATHIS MONS";"BATIMENT LA CARAVELLE$RUE DES PISTES$91200 ATHIS MONS"
66353;"�quipe cynophile PSIGTA Paris-Orly";"EC PSIGTA PARIS-ORLY";94;9094;;;;1451;"A�roport d'Orly$Zone de Fr�t - B�t 281$PARAY VIEILLE POSTE$94310 ORLY";"AEROPORT D ORLY$RUE DU FRET$CS 70386 PARAY VIEILLE POSTE$94396 ORLY AEROGARE CEDEX"
68203;"Brigade de gendarmerie des transports a�riens de Paris-Orly";"BGTA PARIS-ORLY";94;005A;"+33 1 49 75 26 10";;;1452;"A�roport d'Orly$Zone de Fr�t - B�t 281$PARAY VIEILLE POSTE$94310 ORLY";"AEROPORT D ORLY$RUE DU FRET$CS 70386 PARAY VIEILLE POSTE$94396 ORLY AEROGARE CEDEX"
6607;"Brigade de gendarmerie des transports a�riens de Beauvais-Tille";"BGTA BEAUVAIS-TILLE";60;005A;"+33 3 44 45 25 79";;;1453;"A�roport Beauvais - Till�$494 Rue Th�r�se PELTIER$60000 TILLE";"AEROPORT BEAUVAIS TILLE$494 RUE THERESE PELTIER$60000 TILLE"
6598;"Brigade de gendarmerie des transports a�riens d'Issy-les-Moulineaux";"BGTA ISSY-LES-MOULINEAUX";75;005A;"+33 1 45 54 20 34";;;1454;"H�ligare de Paris - B�t. ADP$75015 PARIS";"HELIPORT DE PARIS$4 AVENUE DE LA PORTE DE SEVRES$75015 PARIS"
6606;"Brigade de gendarmerie des transports a�riens de Lille-Lesquin";"BGTA LILLE-LESQUIN";59;005A;"+33 3 20 16 19 40";;;1455;"A�roport Lille-Lesquin$59810 LESQUIN";"AEROPORT LILLE LESQUIN$BP 429$59814 LESQUIN CEDEX"
61206;"�quipe cynophile BGTA Lille-Lesquin";"EC BGTA LILLE-LESQUIN";59;9094;;;;1456;"A�roport Lille-Lesquin$59810 LESQUIN";"AEROPORT LILLE LESQUIN$BP 429$59814 LESQUIN CEDEX"
6597;"Brigade de gendarmerie des transports a�riens de Toussus-le-Noble";"BGTA TOUSSUS-LE-NOBLE";78;005A;"+33 1 39 56 51 83";;;1457;"A�rodrome Paris-Saclay-Versailles-B127$78117 TOUSSUS LE NOBLE";"AERODROME PARIS SACLAY VERSAILLES B127$78117 TOUSSUS LE NOBLE"
6612;"Brigade de gendarmerie des transports a�riens Centre en Route de la Navigation A�rienne d'Athis-Mons";"BGTACRNA ATHIS-MONS";91;005A;"+33 1 69 57 74 00";;;1458;"B�timent 1612$9 Rue Champagne$91200 ATHIS MONS";"BATIMENT 1612$9 RUE CHAMPAGNE$91205 ATHIS MONS CEDEX"
29899;"Compagnie de r�serve de gendarmerie des transports a�riens PARIS-ORLY";"CRGTA PARIS-ORLY";94;R024;;;;1459;"A�roport d'Orly$Zone de Fr�t - B�t 281$PARAY VIEILLE POSTE$94310 ORLY";"AEROPORT D ORLY$RUE DU FRET$CS 70386 PARAY VIEILLE POSTE$94396 ORLY AEROGARE CEDEX"
11244;"Compagnie de gendarmerie des transports a�riens de Brest";"CGTA BREST";29;005D;"+33 2 98 32 02 77";;;1460;"A�roport de Brest-Bretagne$Rue Louis Joseph - DAC - Ouest$29490 GUIPAVAS";"AEROPORT DE BREST BRETAGNE$CS 20301 GUIPAVAS$29803 BREST CEDEX 9"
11245;"Groupe de commandement CGTA Brest";"GC CGTA BREST";29;005E;"+33 2 98 32 02 77";;;1461;"A�roport de Brest-Bretagne$Rue Louis Joseph - DAC - Ouest$29490 GUIPAVAS";"AEROPORT DE BREST BRETAGNE$CS 20301$29806 BREST CEDEX 9"
6602;"Brigade de gendarmerie des transports a�riens de Brest-Guipavas";"BGTA BREST-GUIPAVAS";29;005A;"+33 2 98 84 60 69";;;1462;"A�roport de Brest-Bretagne$29490 GUIPAVAS";"AEROPORT DE BREST BRETAGNE$CS 20301 GUIPAVAS$29803 BREST CEDEX 9"
10022;"Brigade de gendarmerie des transports a�riens de Ch�teauroux-D�ols";"BGTA CHATEAUROUX-DEOLS";36;005A;"+33 2 54 29 47 17";;;1463;"A�roport Marcel Dassault$36130 DEOLS";"AEROPORT MARCEL DASSAULT$36130 DEOLS"
18066;"Brigade de gendarmerie des transports a�riens de Deauville-Saint-Gatien";"BGTA DEAUVILLE-ST-GATIEN";14;005A;"+33 2 31 64 00 41";;;1464;"A�roport Deauville-Normandie$Zone Aviation Civile$14130 ST GATIEN DES BOIS";"AEROPORT DEAUVILLE NORMANDIE$ZONE AVIATION CIVILE$14130 ST GATIEN DES BOIS"
6605;"Brigade de gendarmerie des transports a�riens de Nantes-Atlantique";"BGTA NANTES-ATLANTIQUE";44;005A;"+33 2 40 84 80 63";;;1465;"A�roport de Nantes-Atlantique$44340 BOUGUENAIS";"AEROPORT DE NANTES ATLANTIQUE$44346 BOUGUENAIS CEDEX"
61202;"�quipe cynophile BGTA Nantes-Atlantique";"EC BGTA NANTES-ATLANTIQUE";44;9094;;;;1466;"A�roport de Nantes-Atlantique$44340 BOUGUENAIS";"AEROPORT DE NANTES ATLANTIQUE$44346 BOUGUENAIS CEDEX"
6604;"Brigade de gendarmerie des transports a�riens de Rennes-Saint-Jacques";"BGTA RENNES-ST-JACQUES";35;005A;"+33 2 99 67 89 08";;;1467;"A�roport Rennes - Saint-Jacques$35136 ST JACQUES DE LA LANDE";"AEROPORT RENNES SAINT JACQUES$BP 9149 ST JACQUES DE LA LANDE$35091 RENNES CEDEX 9"
29901;"Compagnie de r�serve de gendarmerie des transports a�riens BREST";"CRGTA BREST";29;R024;;;;1468;"A�roport de Brest-Bretagne$Rue Louis Joseph - DAC - Ouest$29490 GUIPAVAS";"AEROPORT DE BREST BRETAGNE$RUE LOUIS JOSEPH DAC OUEST$29490 GUIPAVAS"
11242;"Compagnie de gendarmerie des transports a�riens de Strasbourg";"CGTA STRASBOURG";67;005D;"+33 3 88 59 63 17";;;1469;"A�roport de Strasbourg-Entzheim$Zone DAC - Nord-Est$67960 ENTZHEIM";"AEROPORT DE STRASBOURG ENTZHEIM$ZONE DAC NORD EST$CS 60003$67836 TANNERIES CEDEX"
11243;"Groupe de commandement CGTA Strasbourg";"GC CGTA STRASBOURG";67;005E;"+33 3 88 59 63 17";"+33 6 49 86 23 85";;1470;"A�roport de Strasbourg-Entzheim$Zone DAC - Nord-Est$67960 ENTZHEIM";"AEROPORT DE STRASBOURG ENTZHEIM$ZONE DAC NORD EST$CS 60003$67836 TANNERIES CEDEX"
6609;"Brigade de gendarmerie des transports a�riens de Strasbourg-Entzheim";"BGTA STRASBOURG-ENTZHEIM";67;005A;"+33 3 88 59 64 63";;;1471;"A�roport de Strasbourg-Entzheim$Zone BGTA$67960 ENTZHEIM";"AEROPORT DE STRASBOURG ENTZHEIM$ZONE BGTA$67836 TANNERIES CEDEX"
61210;"�quipe cynophile BGTA Strasbourg-Entzheim";"EC BGTA STRASBOURG-ENTZHEIM";67;9094;;;;1472;"A�roport de Strasbourg-Entzheim$Zone BGTA$67960 ENTZHEIM";"AEROPORT DE STRASBOURG ENTZHEIM$ZONE BGTA$67836 TANNERIES CEDEX"
6610;"Brigade de gendarmerie des transports a�riens de B�le-Mulhouse";"BGTA BALE-MULHOUSE";68;005A;"+33 3 89 90 29 74";"+33 6 87 21 03 34";;1473;"A�roport de B�le-Mulhouse$68300 ST LOUIS";"AEROPORT DE BALE MULHOUSE$BP 60120$68304 ST LOUIS CEDEX"
61209;"�quipe cynophile BGTA B�le-Mulhouse";"EC BGTA BALE-MULHOUSE";68;9094;;;;1474;"A�roport de B�le-Mulhouse$68300 ST LOUIS";"AEROPORT DE BALE MULHOUSE$BP 60120$68304 ST LOUIS CEDEX"
10800;"Brigade de gendarmerie des transports a�riens de Metz-Nancy-Lorraine";"BGTA METZ-NANCY-LORRAINE";57;005A;"+33 3 87 38 52 89";;;1475;"A�roport Metz - Nancy - Lorraine$7 Rue Marie Marvingt$57420 GOIN";"AEROPORT METZ NANCY LORRAINE$7 RUE MARIE MARVINGT$57420 GOIN"
9527;"Brigade de gendarmerie des transports a�riens Centre en Route de la Navigation A�rienne de Reims";"BGTACRNA REIMS";51;005A;"+33 3 26 85 11 21";;"+33 3 26 84 60 22";1476;"2 Rue Alberto Santos-Dumont$51100 REIMS";"2 RUE ALBERTO SANTOS DUMONT$BP 1033$51687 REIMS CEDEX 2"
29902;"Compagnie de r�serve de gendarmerie des transports a�riens STRASBOURG";"CRGTA STRASBOURG";67;R024;;;;1477;"A�roport de Strasbourg-Entzheim$Zone DAC - Nord-Est$67960 ENTZHEIM";"AEROPORT DE STRASBOURG ENTZHEIM$ZONE DAC NORD EST$CS 60003$67836 TANNERIES CEDEX"
70426;"Antenne renseignement territorial pr�fecture de police de Roissy-Charles-de-Gaulle";"ARTPP ROISSY-CHARLES-DE-GAULLE";95;9116;"+33 1 53 71 64 94";"+33 6 31 09 55 08";;1478;"A�roport Charles de Gaulle - BAT 7101$45 Route des Anniversaires$95700 ROISSY EN FRANCE";"AEROPORT CHARLES DE GAULLE$45 ROUTE DES ANNIVERSAIRES$CS 20108 ROISSY EN FRANCE$95711 ROISSY CHARLES DE GAULLE CEDEX 1"
71791;"Antenne renseignement territorial pr�fecture de police d'Orly";"ARTPP ORLY";94;9116;;;;1479;"A�roport d'Orly$Zone de Fr�t - B�t 281$PARAY VIEILLE POSTE$94310 ORLY";"AEROPORT D ORLY$RUE DU FRET$CS 70386 PARAY VIEILLE POSTE$94396 ORLY AEROGARE CEDEX"
71796;"Antenne renseignement territorial de B�le-Mulhouse";"ART BALE-MULHOUSE";68;9116;"+33 6 79 81 69 84";;;1480;"A�roport de B�le-Mulhouse$68300 ST LOUIS";"AEROPORT DE BALE MULHOUSE$BP 60120$68304 ST LOUIS CEDEX"
71798;"Antenne renseignement territorial de Nantes-Atlantique";"ART NANTES-ATLANTIQUE";44;9116;"+33 2 53 46 74 49";;;1481;"A�roport de Nantes-Atlantique$44340 BOUGUENAIS";"AEROPORT DE NANTES ATLANTIQUE$44346 BOUGUENAIS CEDEX"
71799;"Antenne renseignement territorial de Beauvais-Tille";"ART BEAUVAIS-TILLE";60;9116;"+33 3 44 89 80 43";;;1482;"SDRT de l'Oise Antenne a�roportuaire$135 Rue des d�port�s$60000 BEAUVAIS";"SDRT DE L OISE ANTENNE AEROPORTUAIRE$135 RUE DES DEPORTES$60000 BEAUVAIS"
15871;"Groupement de gendarmerie des transports a�riens Sud";GGTAS;13;005B;"+33 4 42 33 78 15";"+33 6 19 58 99 41";;1483;"1 Rue Vincent AURIOL$13100 AIX EN PROVENCE";"1 RUE VINCENT AURIOL$CS 70745$13617 AIX EN PROVENCE CEDEX 1"
15872;"Groupe de commandement GGTAS";"GC GGTAS";13;039T;"+33 4 42 33 78 15";"+33 6 95 00 27 60";;1484;"1 Rue Vincent AURIOL$13100 AIX EN PROVENCE";"1 RUE VINCENT AURIOL$CS 70745$13617 AIX EN PROVENCE CEDEX 1"
29897;"Groupe de commandement du groupement de gendarmerie des transports a�riens sud de r�serve";GCGGTASR;13;R026;;;;1485;"1 Rue Vincent AURIOL$13100 AIX EN PROVENCE";"1 RUE VINCENT AURIOL$CS 70745$13617 AIX EN PROVENCE CEDEX 1"
33302;"Cellule renseignement GGTAS";"CR GGTAS";13;9043;"+33 4 42 33 79 77";;;1486;"1 Rue Vincent AURIOL$13100 AIX EN PROVENCE";"1 RUE VINCENT AURIOL$CS 70745$13617 AIX EN PROVENCE CEDEX 1"
25780;"Brigade de recherches de gendarmerie des transports a�riens Sud";"BRGTA SUD";13;036S;;;;1487;"SNIA Pole Aix-en-Provence$13700 MARIGNANE";"1 RUE VINCENT AURIOL$CS 70745$13617 AIX EN PROVENCE CEDEX 1"
6626;"Compagnie de gendarmerie des transports a�riens de Bordeaux";"CGTA BORDEAUX";33;005D;"+33 5 57 92 81 44";;;1488;"A�roport de Bordeaux-M�rignac$33700 MERIGNAC";"AEROPORT DE BORDEAUX MERIGNAC$TSA 15004$33688 MERIGNAC CEDEX"
6627;"Groupe de commandement CGTA Bordeaux";"GC CGTA BORDEAUX";33;005E;"+33 5 57 92 81 44";;;1489;"A�roport de Bordeaux-M�rignac$33700 MERIGNAC";"AEROPORT DE BORDEAUX MERIGNAC$TSA 15004$33688 MERIGNAC CEDEX"
6630;"Brigade de gendarmerie des transports a�riens de Biarritz-Bayonne-Anglet";"BGTA BIARRITZ-BAYONNE-ANGLET";64;005A;"+33 5 59 41 73 10";;;1490;"A�roport de Biarritz Pays Basque$5 Esplanade de l'Europe$64600 ANGLET";"AEROPORT DE BIARRITZ PAYS BASQUE$5 ESPLANADE DE L EUROPE$64600 ANGLET"
61176;"�quipe cynophile BGTA Biarritz-Bayonne-Anglet";"EC BGTA BIARRITZ-BAYONNE-ANGLET";64;9094;;;;1491;"A�roport de Biarritz-Pays-Basque$Esplanade de l'Europe$64200 BIARRITZ";"AEROPORT DE BIARRITZ PAYS BASQUE$ESPLANADE DE L EUROPE$BP 165$64204 BIARRITZ CEDEX"
6631;"Brigade de gendarmerie des transports a�riens de Pau-Pyr�n�es";"BGTA PAU-PYRENEES";64;005A;"+33 5 59 33 17 50";;;1492;"A�roport de Pau-Pyr�n�es$64230 UZEIN";"AEROPORT DE PAU PYRENEES$64230 UZEIN"
70027;"Communaut� de brigades gendarmerie des transports a�riens de Bordeaux";"COBGTA BORDEAUX";33;9117;"+33 5 57 92 81 30";"+33 5 57 92 81 30";;1493;"A�roport de Bordeaux-M�rignac - GTA Entr�e Z.R$2 Rue Sophie Blanchard$33700 MERIGNAC";"AEROPORT BORDEAUX MERIGNAC$TSA 15004$33688 MERIGNAC CEDEX"
6629;"Brigade de gendarmerie des transports a�riens de Bordeaux-M�rignac";"BGTA BORDEAUX-MERIGNAC";33;005A;"+33 5 57 92 81 30";;;1494;"A�roport de Bordeaux-M�rignac - GTA Entr�e Z.R$2 Rue Sophie Blanchard$33700 MERIGNAC";"AEROPORT BORDEAUX MERIGNAC$TSA 15004$33688 MERIGNAC CEDEX"
61177;"�quipe cynophile BGTA Bordeaux-M�rignac";"EC BGTA BORDEAUX-MERIGNAC";33;9094;;;;1495;"A�roport de Bordeaux-M�rignac - GTA Entr�e Z.R$2 Rue Sophie Blanchard$33700 MERIGNAC";"AEROPORT DE BORDEAUX MERIGNAC GTA ENTREE ZR$2 RUE SOPHIE BLANCHARD$33700 MERIGNAC"
7898;"Brigade de gendarmerie des transports a�riens Centre en Route de la Navigation A�rienne de Bordeaux-M�rignac";"BGTACRNA BORDEAUX-MERIGNAC";33;005A;"+33 5 56 55 62 08";;;1496;"1 Avenue de Beaud�sert$33700 MERIGNAC";"1 AVENUE DE BEAUDESERT$33692 MERIGNAC CEDEX"
29904;"Compagnie de r�serve de gendarmerie des transports a�riens BORDEAUX";"CRGTA BORDEAUX";33;R024;;;;1497;"A�roport de Bordeaux-M�rignac$33700 MERIGNAC";"AEROPORT DE BORDEAUX MERIGNAC$TSA 15004$33688 MERIGNAC CEDEX"
7506;"Compagnie de gendarmerie des transports a�riens de Lyon";"CGTA LYON";69;005D;"+33 4 26 72 65 80";;;1498;"A�roport Lyon-Saint Exup�ry$210 Rue d'Allemagne$LYON ST EXUPERY AEROPORT$69124 COLOMBIER SAUGNIEU";"AEROPORT LYON SAINT EXUPERY$210 RUE D ALLEMAGNE$BP 112 LYON ST EXUPERY AEROPORT$69125 COLOMBIER SAUGNIEU"
8437;"Groupe de commandement CGTA Lyon";"GC CGTA LYON";69;005E;"+33 4 26 72 65 80";;;1499;"A�roport Lyon-Saint Exup�ry$210 Rue d'Allemagne$LYON ST EXUPERY AEROPORT$69124 COLOMBIER SAUGNIEU";"AEROPORT LYON SAINT EXUPERY$210 RUE D ALLEMAGNE$BP 112 LYON ST EXUPERY AEROPORT$69125 COLOMBIER SAUGNIEU"
15878;"Peloton de surveillance et d'intervention gendarmerie des transports a�riens de Lyon";"PSIGTA LYON";69;005F;"+33 4 72 22 73 01";;;1500;"A�roport de Lyon - Saint-Exup�ry$Zone NAV$LYON ST EXUPERY AEROPORT$69124 COLOMBIER SAUGNIEU";"AEROPORT DE LYON SAINT EXUPERY$ZONE NAV$BP 112 LYON ST EXUPERY AEROPORT$69125 COLOMBIER SAUGNIEU"
61178;"�quipe cynophile PSIGTA Lyon";"EC PSIGTA LYON";69;9094;"+33 4 72 22 73 01";;;1501;"A�roport de Lyon - Saint-Exup�ry$Zone NAV$LYON ST EXUPERY AEROPORT$69124 COLOMBIER SAUGNIEU";"AEROPORT DE LYON SAINT EXUPERY$ZONE NAV$BP 112 LYON ST EXUPERY AEROPORT$69125 COLOMBIER SAUGNIEU"
8438;"Brigade de gendarmerie des transports a�riens de Lyon-Saint-Exup�ry";"BGTA LYON-ST-EXUPERY";69;005A;"+33 4 72 22 74 40";;;1502;"A�roport de Lyon - Saint-Exup�ry$Zone A�rogare - Terminal 1$69124 COLOMBIER SAUGNIEU";"AEROPORT DE LYON SAINT EXUPERY$320 RUE DE FINLANDE$BP 112$69124 COLOMBIER SAUGNIEU"
15879;"Brigade de gendarmerie des transports a�riens de Chamb�ry-Aix-les-Bains";"BGTA CHAMBERY-AIX-LES-BAINS";73;005A;"+33 4 79 88 78 50";;;1503;"A�roport de Chamb�ry - Aix-les-Bains$73420 VIVIERS DU LAC";"AEROPORT DE CHAMBERY AIX LES BAINS$73420 VIVIERS DU LAC"
6623;"Brigade de gendarmerie des transports a�riens de Clermont-Ferrand";"BGTA CLERMONT-FERRAND";63;005A;"+33 4 73 62 72 07";;;1504;"A�roport Clermont-Ferrand - Auvergne$63510 AULNAT";"AEROPORT CLERMONT FERRAND AUVERGNE$63510 AULNAT"
7163;"Brigade de gendarmerie des transports a�riens de Grenoble-Saint-Geoirs";"BGTA GRENOBLE-ST-GEOIRS";38;005A;"+33 4 76 65 40 70";;;1505;"A�roport de Grenoble Alpes Is�re$38590 ST ETIENNE DE ST GEOIRS";"AEROPORT DE GRENOBLE ALPES ISERE$38590 ST ETIENNE DE ST GEOIRS"
29905;"Compagnie de r�serve de gendarmerie des transports a�riens LYON";"CRGTA LYON";69;R024;;;;1506;"A�roport Lyon-Saint Exup�ry$210 Rue d'Allemagne$LYON ST EXUPERY AEROPORT$69124 COLOMBIER SAUGNIEU";"AEROPORT LYON SAINT EXUPERY$210 RUE D ALLEMAGNE$BP 112 LYON ST EXUPERY AEROPORT$69125 COLOMBIER SAUGNIEU"
6615;"Compagnie de gendarmerie des transports a�riens de Nice";"CGTA NICE";06;005D;"+33 4 93 17 20 94";;;1507;"A�roport Nice - C�te-d'Azur$Bloc Technique T1$06000 NICE";"AEROPORT NICE COTE D AZUR$BLOC TECHNIQUE T1$CS 63092$06202 NICE CEDEX 3"
8439;"Groupe de commandement CGTA Nice";"GC CGTA NICE";06;005E;"+33 4 93 17 20 94";;;1508;"A�roport Nice - C�te-d'Azur$Bloc Technique T1$06000 NICE";"AEROPORT NICE COTE D AZUR$BLOC TECHNIQUE T1$CS 63092$06202 NICE CEDEX 3"
76628;"Commandement Ajaccio CGTA Nice";"CMDT AJACCIO CGTA NICE";2A;0350;;;;1509;"A�roport Ajaccio - Napol�on Bonaparte$Zone Technique$20000 AJACCIO";"AEROPORT AJACCIO NAPOLEON BONAPARTE$ZONE TECHNIQUE$BP 930$20700 AJACCIO CEDEX 9"
86102;"Commandement Marseille CGTA Nice";"CMDT MARSEILLE CGTA NICE";13;0350;;;;1510;"A�roport de Marseille-Provence$Bloc Technique$13700 MARIGNANE";"AEROPORT DE MARSEILLE PROVENCE$BLOC TECHNIQUE$13727 MARIGNANE CEDEX"
15874;"Peloton de surveillance et d'intervention gendarmerie des transports a�riens de Nice";"PSIGTA NICE";06;005F;"+33 4 83 76 29 99";;;1511;"A�roport Nice - C�te-d'Azur$06000 NICE";"AEROPORT NICE COTE D AZUR$06281 NICE CEDEX 3"
61183;"�quipe cynophile PSIGTA Nice";"EC PSIGTA NICE";06;9094;;;;1512;"A�roport Nice - C�te-d'Azur$06000 NICE";"AEROPORT NICE COTE D AZUR$06281 NICE CEDEX 3"
15873;"Peloton de surveillance et d'intervention gendarmerie des transports a�riens de Marseille";"PSIGTA MARSEILLE";13;005F;;"+33 664137870";;1513;"A�roport de Marseille-Provence$Zone DGAC SNIA$13700 MARIGNANE";"AEROPORT DE MARSEILLE PROVENCE$BP 3$13727 MARIGNANE CEDEX"
61179;"�quipe cynophile PSIGTA Marseille";"EC PSIGTA MARSEILLE";13;9094;;;;1514;"A�roport de Marseille-Provence$Zone DGAC SNIA$13700 MARIGNANE";"AEROPORT DE MARSEILLE PROVENCE$BP 3$13727 MARIGNANE CEDEX"
